	Kingdom	Phylum	Class	Order	Family	Genus	Species	ASV
new_taxa..2...i..1.7..9918	100	100	100	100	99	99	99	ASV_9920
new_taxa..2...i..1.7..9919	100	100	100	100	99	26	26	ASV_9921
new_taxa..2...i..1.7..9920	100	100	100	100	100	37	37	ASV_9922
new_taxa..2...i..1.7..9921	100	100	100	100	100	100	100	ASV_9923
new_taxa..2...i..1.7..9922	100	100	100	100	100	100	100	ASV_9924
new_taxa..2...i..1.7..9923	100	100	100	100	100	55	55	ASV_9925
new_taxa..2...i..1.7..9924	100	100	91	87	86	84	84	ASV_9926
new_taxa..2...i..1.7..9925	100	99	99	98	98	70	60	ASV_9927
new_taxa..2...i..1.7..9926	100	100	100	100	100	97	96	ASV_9928
new_taxa..2...i..1.7..9927	100	100	100	100	100	100	100	ASV_9929
new_taxa..2...i..1.7..9928	100	100	100	100	100	91	84	ASV_9930
new_taxa..2...i..1.7..9929	100	100	100	100	79	74	45	ASV_9931
new_taxa..2...i..1.7..9930	100	100	100	100	100	100	100	ASV_9932
new_taxa..2...i..1.7..9931	100	95	94	26	23	23	22	ASV_9933
new_taxa..2...i..1.7..9932	100	99	99	99	89	19	19	ASV_9934
new_taxa..2...i..1.7..9933	100	100	100	87	75	74	74	ASV_9935
new_taxa..2...i..1.7..9934	100	100	100	100	100	53	47	ASV_9936
new_taxa..2...i..1.7..9935	100	100	100	100	100	100	100	ASV_9937
new_taxa..2...i..1.7..9936	100	100	100	100	100	100	100	ASV_9938
new_taxa..2...i..1.7..9937	100	100	100	100	100	100	100	ASV_9939
new_taxa..2...i..1.7..9938	100	100	100	100	100	56	56	ASV_9940
new_taxa..2...i..1.7..9939	100	100	100	100	100	100	100	ASV_9941
new_taxa..2...i..1.7..9940	100	100	100	100	100	21	19	ASV_9942
new_taxa..2...i..1.7..9941	100	100	100	100	100	70	70	ASV_9943
new_taxa..2...i..1.7..9942	100	100	100	100	100	93	93	ASV_9944
new_taxa..2...i..1.7..9943	100	100	100	99	99	99	99	ASV_9945
new_taxa..2...i..1.7..9944	100	100	100	100	100	100	100	ASV_9946
new_taxa..2...i..1.7..9945	100	100	100	100	100	100	100	ASV_9947
new_taxa..2...i..1.7..9946	100	99	95	88	88	56	56	ASV_9948
new_taxa..2...i..1.7..9947	100	100	100	100	100	100	90	ASV_9949
new_taxa..2...i..1.7..9948	100	100	100	100	100	99	36	ASV_9950
new_taxa..2...i..1.7..9949	100	88	86	60	60	60	60	ASV_9951
new_taxa..2...i..1.7..9950	100	100	100	100	100	100	100	ASV_9952
new_taxa..2...i..1.7..9951	100	97	95	26	26	26	26	ASV_9953
new_taxa..2...i..1.7..9952	100	98	91	65	33	29	28	ASV_9954
new_taxa..2...i..1.7..9953	100	100	100	100	100	43	43	ASV_9955
new_taxa..2...i..1.7..9954	100	100	100	100	100	100	100	ASV_9956
new_taxa..2...i..1.7..9955	100	100	100	100	100	69	69	ASV_9957
new_taxa..2...i..1.7..9956	100	100	100	100	100	100	100	ASV_9958
new_taxa..2...i..1.7..9957	100	100	100	100	100	100	100	ASV_9959
new_taxa..2...i..1.7..9958	100	100	100	93	87	87	87	ASV_9960
new_taxa..2...i..1.7..9959	100	100	100	100	93	93	93	ASV_9961
new_taxa..2...i..1.7..9960	100	100	100	99	99	99	99	ASV_9962
new_taxa..2...i..1.7..9961	100	100	100	100	100	100	100	ASV_9963
new_taxa..2...i..1.7..9962	100	100	100	100	100	45	45	ASV_9964
new_taxa..2...i..1.7..9963	100	100	100	100	100	54	54	ASV_9965
new_taxa..2...i..1.7..9964	100	100	100	100	100	100	100	ASV_9966
new_taxa..2...i..1.7..9965	100	100	100	100	100	100	100	ASV_9967
new_taxa..2...i..1.7..9966	100	100	100	100	100	100	100	ASV_9968
new_taxa..2...i..1.7..9967	100	100	100	100	100	99	99	ASV_9969
new_taxa..2...i..1.7..9968	100	100	100	100	100	100	96	ASV_9970
new_taxa..2...i..1.7..9969	100	100	100	100	100	100	100	ASV_9971
new_taxa..2...i..1.7..9970	100	100	100	100	100	100	100	ASV_9972
new_taxa..2...i..1.7..9971	100	100	100	100	100	100	100	ASV_9973
new_taxa..2...i..1.7..9972	100	100	100	100	100	84	81	ASV_9974
new_taxa..2...i..1.7..9973	100	100	100	100	89	89	25	ASV_9975
new_taxa..2...i..1.7..9974	100	100	100	100	100	100	100	ASV_9976
new_taxa..2...i..1.7..9975	100	100	100	100	92	54	54	ASV_9977
new_taxa..2...i..1.7..9976	100	100	100	99	90	90	90	ASV_9978
new_taxa..2...i..1.7..9977	100	100	100	100	100	73	73	ASV_9979
new_taxa..2...i..1.7..9978	100	99	99	99	99	95	85	ASV_9980
new_taxa..2...i..1.7..9979	100	98	96	90	75	64	63	ASV_9981
new_taxa..2...i..1.7..9980	100	100	100	100	100	65	65	ASV_9982
new_taxa..2...i..1.7..9981	100	100	100	100	100	100	56	ASV_9983
new_taxa..2...i..1.7..9982	100	100	100	99	99	99	63	ASV_9984
new_taxa..2...i..1.7..9983	100	100	100	100	100	100	100	ASV_9985
new_taxa..2...i..1.7..9984	100	100	100	100	100	23	23	ASV_9986
new_taxa..2...i..1.7..9985	100	100	100	100	100	100	100	ASV_9987
new_taxa..2...i..1.7..9986	100	100	100	100	100	80	80	ASV_9988
new_taxa..2...i..1.7..9987	100	100	100	100	88	42	33	ASV_9989
new_taxa..2...i..1.7..9988	100	100	100	100	98	98	98	ASV_9990
new_taxa..2...i..1.7..9989	100	100	100	100	100	36	36	ASV_9991
new_taxa..2...i..1.7..9990	100	100	100	100	100	35	35	ASV_9992
new_taxa..2...i..1.7..9991	100	98	91	74	74	74	74	ASV_9993
new_taxa..2...i..1.7..9992	100	100	100	100	100	100	100	ASV_9994
new_taxa..2...i..1.7..9993	100	100	100	100	100	99	99	ASV_9995
new_taxa..2...i..1.7..9994	100	100	100	100	100	48	48	ASV_9996
new_taxa..2...i..1.7..9995	100	100	100	100	100	100	100	ASV_9997
new_taxa..2...i..1.7..9996	100	100	100	100	95	95	62	ASV_9998
new_taxa..2...i..1.7..9997	100	100	100	100	100	93	93	ASV_9999
new_taxa..2...i..1.7..9998	100	100	100	95	23	19	19	ASV_10000
new_taxa..2...i..1.7..9999	100	100	100	98	98	98	98	ASV_10001
new_taxa..2...i..1.7..10000	100	100	100	100	100	100	100	ASV_10002
new_taxa..2...i..1.7..10001	100	100	100	100	100	100	86	ASV_10003
new_taxa..2...i..1.7..10002	100	100	100	100	100	96	96	ASV_10004
new_taxa..2...i..1.7..10003	100	100	100	99	98	92	74	ASV_10005
new_taxa..2...i..1.7..10004	100	100	100	100	100	99	99	ASV_10006
new_taxa..2...i..1.7..10005	100	100	100	100	100	100	40	ASV_10007
new_taxa..2...i..1.7..10006	100	100	100	99	99	99	99	ASV_10008
new_taxa..2...i..1.7..10007	100	100	100	100	100	100	100	ASV_10009
new_taxa..2...i..1.7..10008	100	100	100	100	100	100	100	ASV_10010
new_taxa..2...i..1.7..10009	100	100	100	100	100	15	15	ASV_10011
new_taxa..2...i..1.7..10010	100	100	100	100	100	100	100	ASV_10012
new_taxa..2...i..1.7..10011	100	100	100	100	100	100	100	ASV_10013
new_taxa..2...i..1.7..10012	100	100	100	100	89	35	35	ASV_10014
new_taxa..2...i..1.7..10013	100	100	100	100	100	90	45	ASV_10015
new_taxa..2...i..1.7..10014	100	100	100	100	97	97	97	ASV_10016
new_taxa..2...i..1.7..10015	100	100	100	100	100	42	14	ASV_10017
new_taxa..2...i..1.7..10016	100	100	100	100	100	59	59	ASV_10018
new_taxa..2...i..1.7..10017	100	100	100	100	84	84	84	ASV_10019
new_taxa..2...i..1.7..10018	100	100	100	100	100	58	58	ASV_10020
new_taxa..2...i..1.7..10019	100	100	100	100	100	99	99	ASV_10021
new_taxa..2...i..1.7..10020	100	100	100	100	100	100	100	ASV_10022
new_taxa..2...i..1.7..10021	100	100	100	100	100	100	100	ASV_10023
new_taxa..2...i..1.7..10022	100	100	100	100	100	100	100	ASV_10024
new_taxa..2...i..1.7..10023	100	99	99	99	99	99	99	ASV_10025
new_taxa..2...i..1.7..10024	100	100	100	100	82	82	82	ASV_10026
new_taxa..2...i..1.7..10025	100	100	100	100	100	100	100	ASV_10027
new_taxa..2...i..1.7..10026	100	100	100	100	100	100	47	ASV_10028
new_taxa..2...i..1.7..10027	100	100	100	100	99	99	99	ASV_10029
new_taxa..2...i..1.7..10028	100	100	100	100	100	45	21	ASV_10030
new_taxa..2...i..1.7..10029	100	100	100	100	100	100	100	ASV_10031
new_taxa..2...i..1.7..10030	100	100	100	100	100	100	100	ASV_10032
new_taxa..2...i..1.7..10031	100	100	100	100	100	100	100	ASV_10033
new_taxa..2...i..1.7..10032	100	100	100	100	100	100	100	ASV_10034
new_taxa..2...i..1.7..10033	100	100	100	100	100	99	99	ASV_10035
new_taxa..2...i..1.7..10034	100	100	100	100	100	100	100	ASV_10036
new_taxa..2...i..1.7..10035	100	100	100	100	100	30	30	ASV_10037
new_taxa..2...i..1.7..10036	99	97	96	95	95	19	11	ASV_10038
new_taxa..2...i..1.7..10037	100	100	100	100	100	100	100	ASV_10039
new_taxa..2...i..1.7..10038	100	100	100	94	94	94	94	ASV_10040
new_taxa..2...i..1.7..10039	100	100	100	100	100	60	54	ASV_10041
new_taxa..2...i..1.7..10040	100	100	100	100	100	99	99	ASV_10042
new_taxa..2...i..1.7..10041	100	100	100	100	63	63	51	ASV_10043
new_taxa..2...i..1.7..10042	100	100	100	100	100	100	100	ASV_10044
new_taxa..2...i..1.7..10043	100	100	100	100	100	96	96	ASV_10045
new_taxa..2...i..1.7..10044	100	100	100	100	99	99	99	ASV_10046
new_taxa..2...i..1.7..10045	100	100	100	100	100	100	100	ASV_10047
new_taxa..2...i..1.7..10046	100	100	100	100	100	100	100	ASV_10048
new_taxa..2...i..1.7..10047	100	100	100	100	99	99	60	ASV_10049
new_taxa..2...i..1.7..10048	100	100	100	100	100	84	76	ASV_10050
new_taxa..2...i..1.7..10049	100	100	100	100	100	100	100	ASV_10051
new_taxa..2...i..1.7..10050	100	100	100	44	34	33	21	ASV_10052
new_taxa..2...i..1.7..10051	100	100	100	100	100	26	26	ASV_10053
new_taxa..2...i..1.7..10052	100	100	100	100	100	95	95	ASV_10054
new_taxa..2...i..1.7..10053	100	100	100	51	51	51	51	ASV_10055
new_taxa..2...i..1.7..10054	100	100	100	100	100	100	100	ASV_10056
new_taxa..2...i..1.7..10055	100	100	100	100	100	100	100	ASV_10057
new_taxa..2...i..1.7..10056	100	100	100	100	96	92	92	ASV_10058
new_taxa..2...i..1.7..10057	100	100	100	100	100	78	78	ASV_10059
new_taxa..2...i..1.7..10058	100	100	100	100	99	93	93	ASV_10060
new_taxa..2...i..1.7..10059	100	100	100	76	76	74	74	ASV_10061
new_taxa..2...i..1.7..10060	100	100	100	100	100	52	52	ASV_10062
new_taxa..2...i..1.7..10061	100	100	100	100	100	100	100	ASV_10063
new_taxa..2...i..1.7..10062	100	100	100	41	41	41	41	ASV_10064
new_taxa..2...i..1.7..10063	100	100	100	100	100	99	99	ASV_10065
new_taxa..2...i..1.7..10064	100	96	87	56	30	13	9	ASV_10066
new_taxa..2...i..1.7..10065	100	100	100	100	100	72	72	ASV_10067
new_taxa..2...i..1.7..10066	100	100	100	100	100	100	78	ASV_10068
new_taxa..2...i..1.7..10067	100	100	100	100	100	54	54	ASV_10069
new_taxa..2...i..1.7..10068	100	100	100	100	100	93	93	ASV_10070
new_taxa..2...i..1.7..10069	100	100	100	100	100	15	15	ASV_10071
new_taxa..2...i..1.7..10070	100	100	100	100	100	94	94	ASV_10072
new_taxa..2...i..1.7..10071	100	100	100	100	100	98	98	ASV_10073
new_taxa..2...i..1.7..10072	100	82	76	21	21	21	21	ASV_10074
new_taxa..2...i..1.7..10073	100	100	100	100	100	87	87	ASV_10075
new_taxa..2...i..1.7..10074	100	100	100	100	100	85	76	ASV_10076
new_taxa..2...i..1.7..10075	100	100	100	100	91	91	36	ASV_10077
new_taxa..2...i..1.7..10076	100	100	100	100	100	24	24	ASV_10078
new_taxa..2...i..1.7..10077	100	100	100	99	99	99	99	ASV_10079
new_taxa..2...i..1.7..10078	100	93	91	91	90	46	42	ASV_10080
new_taxa..2...i..1.7..10079	100	100	100	100	85	64	56	ASV_10081
new_taxa..2...i..1.7..10080	100	100	100	100	100	100	86	ASV_10082
new_taxa..2...i..1.7..10081	100	100	100	82	63	63	63	ASV_10083
new_taxa..2...i..1.7..10082	100	100	100	100	100	100	100	ASV_10084
new_taxa..2...i..1.7..10083	100	100	100	100	100	100	100	ASV_10085
new_taxa..2...i..1.7..10084	100	100	100	100	100	64	64	ASV_10086
new_taxa..2...i..1.7..10085	100	100	100	100	100	100	100	ASV_10087
new_taxa..2...i..1.7..10086	100	100	100	100	100	100	100	ASV_10088
new_taxa..2...i..1.7..10087	100	100	100	98	92	92	40	ASV_10089
new_taxa..2...i..1.7..10088	100	100	100	98	47	39	39	ASV_10090
new_taxa..2...i..1.7..10089	100	100	100	100	100	100	64	ASV_10091
new_taxa..2...i..1.7..10090	100	100	100	100	100	100	100	ASV_10092
new_taxa..2...i..1.7..10091	100	100	100	100	100	100	100	ASV_10093
new_taxa..2...i..1.7..10092	100	68	65	58	48	48	48	ASV_10094
new_taxa..2...i..1.7..10093	100	100	100	100	100	100	100	ASV_10095
new_taxa..2...i..1.7..10094	100	100	100	100	100	100	100	ASV_10096
new_taxa..2...i..1.7..10095	100	100	100	84	83	55	55	ASV_10097
new_taxa..2...i..1.7..10096	100	100	100	100	100	100	96	ASV_10098
new_taxa..2...i..1.7..10097	100	100	100	100	100	95	37	ASV_10099
new_taxa..2...i..1.7..10098	100	100	100	100	100	98	98	ASV_10100
new_taxa..2...i..1.7..10099	100	100	100	100	96	96	40	ASV_10101
new_taxa..2...i..1.7..10100	100	100	100	100	100	100	82	ASV_10102
new_taxa..2...i..1.7..10101	100	100	100	100	100	99	99	ASV_10103
new_taxa..2...i..1.7..10102	100	100	100	100	100	100	100	ASV_10104
new_taxa..2...i..1.7..10103	100	100	100	100	100	20	20	ASV_10105
new_taxa..2...i..1.7..10104	100	100	100	100	100	100	100	ASV_10106
new_taxa..2...i..1.7..10105	100	98	98	71	12	5	0	ASV_10107
new_taxa..2...i..1.7..10106	100	100	100	100	100	100	100	ASV_10108
new_taxa..2...i..1.7..10107	100	100	100	100	100	100	70	ASV_10109
new_taxa..2...i..1.7..10108	100	100	100	100	100	100	100	ASV_10110
new_taxa..2...i..1.7..10109	100	100	100	100	100	45	45	ASV_10111
new_taxa..2...i..1.7..10110	100	100	98	96	96	92	31	ASV_10112
new_taxa..2...i..1.7..10111	99	74	73	73	73	67	67	ASV_10113
new_taxa..2...i..1.7..10112	100	100	100	100	100	58	58	ASV_10114
new_taxa..2...i..1.7..10113	100	100	100	100	100	100	100	ASV_10115
new_taxa..2...i..1.7..10114	100	100	100	100	100	98	98	ASV_10116
new_taxa..2...i..1.7..10115	100	100	100	100	100	35	35	ASV_10117
new_taxa..2...i..1.7..10116	100	99	99	99	99	96	69	ASV_10118
new_taxa..2...i..1.7..10117	100	99	99	98	96	84	84	ASV_10119
new_taxa..2...i..1.7..10118	100	100	100	100	100	87	83	ASV_10120
new_taxa..2...i..1.7..10119	100	100	100	100	100	73	67	ASV_10121
new_taxa..2...i..1.7..10120	100	100	100	92	92	29	29	ASV_10122
new_taxa..2...i..1.7..10121	100	100	100	100	100	43	43	ASV_10123
new_taxa..2...i..1.7..10122	100	100	100	100	97	44	21	ASV_10124
new_taxa..2...i..1.7..10123	100	100	100	100	100	26	26	ASV_10125
new_taxa..2...i..1.7..10124	100	100	100	100	98	96	95	ASV_10126
new_taxa..2...i..1.7..10125	100	100	100	100	100	100	100	ASV_10127
new_taxa..2...i..1.7..10126	100	100	100	100	100	100	100	ASV_10128
new_taxa..2...i..1.7..10127	100	94	94	94	94	94	88	ASV_10129
new_taxa..2...i..1.7..10128	100	100	100	100	92	92	92	ASV_10130
new_taxa..2...i..1.7..10129	100	100	100	100	100	100	32	ASV_10131
new_taxa..2...i..1.7..10130	100	100	100	91	91	88	14	ASV_10132
new_taxa..2...i..1.7..10131	100	100	100	100	89	30	30	ASV_10133
new_taxa..2...i..1.7..10132	100	100	100	100	100	95	93	ASV_10134
new_taxa..2...i..1.7..10133	100	100	100	57	57	48	48	ASV_10135
new_taxa..2...i..1.7..10134	100	100	100	100	100	100	99	ASV_10136
new_taxa..2...i..1.7..10135	100	100	100	78	78	74	74	ASV_10137
new_taxa..2...i..1.7..10136	100	100	100	100	98	98	98	ASV_10138
new_taxa..2...i..1.7..10137	100	100	100	100	100	100	81	ASV_10139
new_taxa..2...i..1.7..10138	100	88	88	83	65	49	46	ASV_10140
new_taxa..2...i..1.7..10139	100	100	100	100	98	84	84	ASV_10141
new_taxa..2...i..1.7..10140	100	100	100	100	100	98	86	ASV_10142
new_taxa..2...i..1.7..10141	100	100	100	100	100	100	100	ASV_10143
new_taxa..2...i..1.7..10142	100	100	100	100	100	98	90	ASV_10144
new_taxa..2...i..1.7..10143	100	100	100	100	100	100	100	ASV_10145
new_taxa..2...i..1.7..10144	100	100	100	100	100	98	98	ASV_10146
new_taxa..2...i..1.7..10145	100	100	100	100	78	43	43	ASV_10147
new_taxa..2...i..1.7..10146	100	100	100	100	100	95	95	ASV_10148
new_taxa..2...i..1.7..10147	100	100	100	99	91	32	32	ASV_10149
new_taxa..2...i..1.7..10148	100	100	100	100	100	95	95	ASV_10150
new_taxa..2...i..1.7..10149	100	100	100	99	99	99	54	ASV_10151
new_taxa..2...i..1.7..10150	100	100	100	100	50	40	37	ASV_10152
new_taxa..2...i..1.7..10151	100	100	100	100	100	99	99	ASV_10153
new_taxa..2...i..1.7..10152	100	100	100	100	100	92	92	ASV_10154
new_taxa..2...i..1.7..10153	100	100	100	69	69	69	69	ASV_10155
new_taxa..2...i..1.7..10154	100	100	100	65	65	55	55	ASV_10156
new_taxa..2...i..1.7..10155	100	100	100	100	100	100	100	ASV_10157
new_taxa..2...i..1.7..10156	100	100	100	100	100	100	100	ASV_10158
new_taxa..2...i..1.7..10157	100	100	100	100	100	100	89	ASV_10159
new_taxa..2...i..1.7..10158	100	100	100	100	100	32	32	ASV_10160
new_taxa..2...i..1.7..10159	100	100	100	100	100	100	88	ASV_10161
new_taxa..2...i..1.7..10160	100	100	100	95	95	42	42	ASV_10162
new_taxa..2...i..1.7..10161	100	100	100	100	100	100	67	ASV_10163
new_taxa..2...i..1.7..10162	100	100	100	100	100	100	100	ASV_10164
new_taxa..2...i..1.7..10163	100	100	100	97	97	97	97	ASV_10165
new_taxa..2...i..1.7..10164	100	100	100	100	100	100	54	ASV_10166
new_taxa..2...i..1.7..10165	100	100	100	100	100	75	75	ASV_10167
new_taxa..2...i..1.7..10166	100	100	100	100	50	46	46	ASV_10168
new_taxa..2...i..1.7..10167	100	100	100	100	100	100	30	ASV_10169
new_taxa..2...i..1.7..10168	100	100	100	100	100	100	100	ASV_10170
new_taxa..2...i..1.7..10169	100	100	100	100	100	100	99	ASV_10171
new_taxa..2...i..1.7..10170	99	72	72	72	72	46	46	ASV_10172
new_taxa..2...i..1.7..10171	100	100	100	100	100	100	100	ASV_10173
new_taxa..2...i..1.7..10172	100	100	100	100	100	96	94	ASV_10174
new_taxa..2...i..1.7..10173	100	100	100	100	100	99	91	ASV_10175
new_taxa..2...i..1.7..10174	100	100	100	100	100	80	80	ASV_10176
new_taxa..2...i..1.7..10175	100	100	100	100	100	100	100	ASV_10177
new_taxa..2...i..1.7..10176	100	100	100	100	100	100	100	ASV_10178
new_taxa..2...i..1.7..10177	100	100	100	100	100	100	100	ASV_10179
new_taxa..2...i..1.7..10178	100	98	98	98	98	98	98	ASV_10180
new_taxa..2...i..1.7..10179	100	100	99	97	97	53	53	ASV_10181
new_taxa..2...i..1.7..10180	100	100	100	92	92	35	34	ASV_10182
new_taxa..2...i..1.7..10181	100	100	100	100	100	100	100	ASV_10183
new_taxa..2...i..1.7..10182	100	100	100	100	100	100	100	ASV_10184
new_taxa..2...i..1.7..10183	100	100	100	100	100	66	65	ASV_10185
new_taxa..2...i..1.7..10184	100	100	100	100	100	100	100	ASV_10186
new_taxa..2...i..1.7..10185	100	100	100	100	100	100	100	ASV_10187
new_taxa..2...i..1.7..10186	100	100	100	100	100	100	100	ASV_10188
new_taxa..2...i..1.7..10187	100	100	100	95	95	86	84	ASV_10189
new_taxa..2...i..1.7..10188	100	100	100	96	96	93	63	ASV_10190
new_taxa..2...i..1.7..10189	100	100	100	100	100	24	24	ASV_10191
new_taxa..2...i..1.7..10190	100	100	100	100	100	85	32	ASV_10192
new_taxa..2...i..1.7..10191	100	100	100	100	100	90	73	ASV_10193
new_taxa..2...i..1.7..10192	100	100	100	100	100	100	100	ASV_10194
new_taxa..2...i..1.7..10193	100	100	100	100	100	83	82	ASV_10195
new_taxa..2...i..1.7..10194	100	100	100	100	100	79	77	ASV_10196
new_taxa..2...i..1.7..10195	100	100	100	100	100	39	39	ASV_10197
new_taxa..2...i..1.7..10196	100	100	100	100	100	51	51	ASV_10198
new_taxa..2...i..1.7..10197	100	100	100	100	100	99	99	ASV_10199
new_taxa..2...i..1.7..10198	100	100	100	98	90	78	17	ASV_10200
new_taxa..2...i..1.7..10199	100	100	99	97	97	46	46	ASV_10201
new_taxa..2...i..1.7..10200	100	100	100	100	100	100	100	ASV_10202
new_taxa..2...i..1.7..10201	100	100	100	100	100	100	91	ASV_10203
new_taxa..2...i..1.7..10202	100	100	100	100	100	100	100	ASV_10204
new_taxa..2...i..1.7..10203	100	100	100	100	100	100	98	ASV_10205
new_taxa..2...i..1.7..10204	100	67	58	56	56	56	56	ASV_10206
new_taxa..2...i..1.7..10205	100	100	100	100	100	88	88	ASV_10207
new_taxa..2...i..1.7..10206	100	100	100	100	92	92	80	ASV_10208
new_taxa..2...i..1.7..10207	100	58	51	51	51	51	51	ASV_10209
new_taxa..2...i..1.7..10208	100	100	100	100	100	100	67	ASV_10210
new_taxa..2...i..1.7..10209	100	100	100	100	100	82	82	ASV_10211
new_taxa..2...i..1.7..10210	100	98	95	63	63	44	44	ASV_10212
new_taxa..2...i..1.7..10211	100	100	100	100	100	100	100	ASV_10213
new_taxa..2...i..1.7..10212	100	100	100	100	100	87	73	ASV_10214
new_taxa..2...i..1.7..10213	100	100	100	100	100	100	33	ASV_10215
new_taxa..2...i..1.7..10214	100	100	100	100	96	96	19	ASV_10216
new_taxa..2...i..1.7..10215	100	100	100	100	100	100	100	ASV_10217
new_taxa..2...i..1.7..10216	100	100	100	100	100	47	46	ASV_10218
new_taxa..2...i..1.7..10217	100	100	100	100	100	16	16	ASV_10219
new_taxa..2...i..1.7..10218	100	100	100	100	100	56	56	ASV_10220
new_taxa..2...i..1.7..10219	100	100	100	100	100	58	57	ASV_10221
new_taxa..2...i..1.7..10220	100	100	100	100	100	75	75	ASV_10222
new_taxa..2...i..1.7..10221	100	100	100	100	100	61	33	ASV_10223
new_taxa..2...i..1.7..10222	100	100	100	87	78	64	64	ASV_10224
new_taxa..2...i..1.7..10223	100	100	100	100	100	100	100	ASV_10225
new_taxa..2...i..1.7..10224	100	100	100	100	100	100	100	ASV_10226
new_taxa..2...i..1.7..10225	100	100	99	97	97	88	84	ASV_10227
new_taxa..2...i..1.7..10226	100	100	100	100	100	96	81	ASV_10228
new_taxa..2...i..1.7..10227	100	100	100	100	100	49	49	ASV_10229
new_taxa..2...i..1.7..10228	100	95	93	82	82	82	82	ASV_10230
new_taxa..2...i..1.7..10229	100	100	100	74	74	74	74	ASV_10231
new_taxa..2...i..1.7..10230	100	100	100	100	100	100	93	ASV_10232
new_taxa..2...i..1.7..10231	100	100	100	100	100	100	100	ASV_10233
new_taxa..2...i..1.7..10232	100	100	100	100	100	98	15	ASV_10234
new_taxa..2...i..1.7..10233	100	100	100	100	100	98	98	ASV_10235
new_taxa..2...i..1.7..10234	100	100	100	100	100	26	26	ASV_10236
new_taxa..2...i..1.7..10235	100	100	100	100	44	44	44	ASV_10237
new_taxa..2...i..1.7..10236	100	100	100	100	100	100	100	ASV_10238
new_taxa..2...i..1.7..10237	100	100	100	100	99	75	75	ASV_10239
new_taxa..2...i..1.7..10238	100	100	100	100	100	100	100	ASV_10240
new_taxa..2...i..1.7..10239	100	100	100	100	100	100	100	ASV_10241
new_taxa..2...i..1.7..10240	100	100	100	100	100	85	85	ASV_10242
new_taxa..2...i..1.7..10241	100	100	100	100	100	99	99	ASV_10243
new_taxa..2...i..1.7..10242	100	100	100	100	100	100	99	ASV_10244
new_taxa..2...i..1.7..10243	100	100	100	100	100	100	81	ASV_10245
new_taxa..2...i..1.7..10244	100	100	100	100	100	99	99	ASV_10246
new_taxa..2...i..1.7..10245	100	100	100	100	100	100	100	ASV_10247
new_taxa..2...i..1.7..10246	100	91	91	91	88	64	32	ASV_10248
new_taxa..2...i..1.7..10247	99	71	71	71	70	65	65	ASV_10249
new_taxa..2...i..1.7..10248	100	100	100	100	100	88	88	ASV_10250
new_taxa..2...i..1.7..10249	100	100	100	99	99	54	54	ASV_10251
new_taxa..2...i..1.7..10250	100	100	100	100	100	100	100	ASV_10252
new_taxa..2...i..1.7..10251	100	100	100	100	100	92	92	ASV_10253
new_taxa..2...i..1.7..10252	100	100	100	100	100	81	71	ASV_10254
new_taxa..2...i..1.7..10253	100	99	99	99	94	94	60	ASV_10255
new_taxa..2...i..1.7..10254	100	100	100	100	100	100	100	ASV_10256
new_taxa..2...i..1.7..10255	100	100	100	100	100	94	94	ASV_10257
new_taxa..2...i..1.7..10256	100	100	100	100	86	86	86	ASV_10258
new_taxa..2...i..1.7..10257	100	100	100	100	100	100	100	ASV_10259
new_taxa..2...i..1.7..10258	100	100	100	100	100	100	100	ASV_10260
new_taxa..2...i..1.7..10259	100	100	100	100	100	96	95	ASV_10261
new_taxa..2...i..1.7..10260	100	100	100	100	100	100	100	ASV_10262
new_taxa..2...i..1.7..10261	100	100	100	100	100	60	60	ASV_10263
new_taxa..2...i..1.7..10262	100	100	100	100	100	100	100	ASV_10264
new_taxa..2...i..1.7..10263	100	100	100	100	100	92	92	ASV_10265
new_taxa..2...i..1.7..10264	100	100	100	100	100	93	93	ASV_10266
new_taxa..2...i..1.7..10265	100	100	100	100	100	100	100	ASV_10267
new_taxa..2...i..1.7..10266	100	100	100	99	57	25	25	ASV_10268
new_taxa..2...i..1.7..10267	100	100	100	100	100	100	100	ASV_10269
new_taxa..2...i..1.7..10268	100	100	100	100	100	99	99	ASV_10270
new_taxa..2...i..1.7..10269	100	100	100	100	100	42	42	ASV_10271
new_taxa..2...i..1.7..10270	100	100	100	99	99	99	99	ASV_10272
new_taxa..2...i..1.7..10271	100	100	100	100	83	83	72	ASV_10273
new_taxa..2...i..1.7..10272	100	100	100	95	95	54	54	ASV_10274
new_taxa..2...i..1.7..10273	100	100	100	100	99	95	95	ASV_10275
new_taxa..2...i..1.7..10274	100	100	100	95	95	94	42	ASV_10276
new_taxa..2...i..1.7..10275	100	100	100	100	100	44	44	ASV_10277
new_taxa..2...i..1.7..10276	100	100	100	100	100	100	100	ASV_10278
new_taxa..2...i..1.7..10277	100	100	100	100	100	93	93	ASV_10279
new_taxa..2...i..1.7..10278	100	100	100	100	100	51	51	ASV_10280
new_taxa..2...i..1.7..10279	100	100	99	98	98	74	31	ASV_10281
new_taxa..2...i..1.7..10280	100	100	100	100	100	100	99	ASV_10282
new_taxa..2...i..1.7..10281	100	100	98	97	97	87	87	ASV_10283
new_taxa..2...i..1.7..10282	100	100	100	98	90	45	45	ASV_10284
new_taxa..2...i..1.7..10283	100	100	100	100	100	46	46	ASV_10285
new_taxa..2...i..1.7..10284	100	100	100	100	100	100	100	ASV_10286
