	Kingdom	Phylum	Class	Order	Family	Genus	Species	ASV
new_taxa..2...i..1.7..774	100	100	100	100	100	99	99	ASV_799
new_taxa..2...i..1.7..775	100	99	98	98	98	45	27	ASV_800
new_taxa..2...i..1.7..776	100	100	100	100	100	100	100	ASV_801
new_taxa..2...i..1.7..777	100	100	100	100	100	98	98	ASV_803
new_taxa..2...i..1.7..778	100	100	100	100	100	63	63	ASV_804
new_taxa..2...i..1.7..779	100	100	100	100	100	100	100	ASV_805
new_taxa..2...i..1.7..780	100	100	100	100	100	100	100	ASV_806
new_taxa..2...i..1.7..781	100	100	100	100	100	29	29	ASV_807
new_taxa..2...i..1.7..782	100	100	100	100	100	98	98	ASV_808
new_taxa..2...i..1.7..783	100	100	100	100	100	100	100	ASV_809
new_taxa..2...i..1.7..784	100	100	100	100	100	97	88	ASV_810
new_taxa..2...i..1.7..785	100	100	100	100	100	74	74	ASV_811
new_taxa..2...i..1.7..786	100	100	100	100	100	96	59	ASV_812
new_taxa..2...i..1.7..787	100	100	100	100	100	100	100	ASV_813
new_taxa..2...i..1.7..788	100	100	100	100	100	42	28	ASV_814
new_taxa..2...i..1.7..789	100	100	100	100	100	82	82	ASV_815
new_taxa..2...i..1.7..790	100	100	100	100	99	99	99	ASV_816
new_taxa..2...i..1.7..791	100	100	100	100	100	99	98	ASV_818
new_taxa..2...i..1.7..792	100	100	100	99	99	33	33	ASV_819
new_taxa..2...i..1.7..793	100	100	100	100	100	100	100	ASV_820
new_taxa..2...i..1.7..794	100	100	100	100	100	83	83	ASV_821
new_taxa..2...i..1.7..795	100	100	100	100	100	67	67	ASV_822
new_taxa..2...i..1.7..796	100	100	100	100	100	55	55	ASV_823
new_taxa..2...i..1.7..797	100	100	100	100	95	95	64	ASV_824
new_taxa..2...i..1.7..798	100	100	100	100	100	100	100	ASV_825
new_taxa..2...i..1.7..799	100	100	100	100	100	79	78	ASV_826
new_taxa..2...i..1.7..800	100	100	100	100	100	98	98	ASV_827
new_taxa..2...i..1.7..801	100	100	100	100	100	99	99	ASV_828
new_taxa..2...i..1.7..802	100	100	100	100	100	100	41	ASV_829
new_taxa..2...i..1.7..803	100	100	100	100	100	7	7	ASV_830
new_taxa..2...i..1.7..804	100	100	100	100	100	100	100	ASV_831
new_taxa..2...i..1.7..805	100	100	100	100	100	75	75	ASV_832
new_taxa..2...i..1.7..806	100	100	100	100	100	100	100	ASV_833
new_taxa..2...i..1.7..807	100	100	100	99	99	65	62	ASV_834
new_taxa..2...i..1.7..808	100	100	100	100	100	100	69	ASV_835
new_taxa..2...i..1.7..809	100	100	100	100	100	94	94	ASV_836
new_taxa..2...i..1.7..810	100	100	100	100	100	92	92	ASV_837
new_taxa..2...i..1.7..811	100	100	100	100	99	99	99	ASV_838
new_taxa..2...i..1.7..812	100	98	97	96	95	86	86	ASV_839
new_taxa..2...i..1.7..813	100	100	100	100	100	100	100	ASV_840
new_taxa..2...i..1.7..814	100	100	100	100	100	100	100	ASV_841
new_taxa..2...i..1.7..815	100	100	100	100	100	99	99	ASV_842
new_taxa..2...i..1.7..816	100	97	97	97	97	37	37	ASV_843
new_taxa..2...i..1.7..817	100	100	100	100	100	100	100	ASV_844
new_taxa..2...i..1.7..818	100	100	100	100	100	45	45	ASV_845
new_taxa..2...i..1.7..819	100	100	100	100	99	99	99	ASV_846
new_taxa..2...i..1.7..820	100	100	100	100	100	10	10	ASV_847
new_taxa..2...i..1.7..821	100	100	100	100	100	100	100	ASV_849
new_taxa..2...i..1.7..822	100	99	98	94	94	36	36	ASV_850
new_taxa..2...i..1.7..823	100	100	100	100	100	85	85	ASV_851
new_taxa..2...i..1.7..824	100	100	100	100	100	100	100	ASV_852
new_taxa..2...i..1.7..825	100	100	99	99	99	60	58	ASV_853
new_taxa..2...i..1.7..826	100	100	100	100	100	94	93	ASV_854
new_taxa..2...i..1.7..827	100	100	100	100	100	100	98	ASV_855
new_taxa..2...i..1.7..828	100	100	100	100	98	98	98	ASV_857
new_taxa..2...i..1.7..829	100	100	100	100	100	100	100	ASV_859
new_taxa..2...i..1.7..830	100	100	100	100	100	100	71	ASV_860
new_taxa..2...i..1.7..831	100	100	100	100	100	95	95	ASV_862
new_taxa..2...i..1.7..832	100	100	100	100	100	76	76	ASV_863
new_taxa..2...i..1.7..833	100	100	100	100	100	82	81	ASV_865
new_taxa..2...i..1.7..834	100	92	92	92	89	89	19	ASV_866
new_taxa..2...i..1.7..835	100	100	100	100	91	90	90	ASV_867
new_taxa..2...i..1.7..836	100	100	100	100	99	84	84	ASV_868
new_taxa..2...i..1.7..837	100	100	100	100	100	92	92	ASV_869
new_taxa..2...i..1.7..838	100	100	100	100	100	100	100	ASV_870
new_taxa..2...i..1.7..839	100	99	99	73	56	56	56	ASV_871
new_taxa..2...i..1.7..840	100	100	100	100	100	56	56	ASV_872
new_taxa..2...i..1.7..841	100	100	100	100	100	30	30	ASV_873
new_taxa..2...i..1.7..842	100	100	100	100	100	100	73	ASV_874
new_taxa..2...i..1.7..843	100	100	100	100	100	67	67	ASV_875
new_taxa..2...i..1.7..844	100	100	100	100	100	82	82	ASV_876
new_taxa..2...i..1.7..845	100	100	100	100	100	90	88	ASV_877
new_taxa..2...i..1.7..846	100	100	100	100	100	100	100	ASV_878
new_taxa..2...i..1.7..847	100	100	100	100	100	100	100	ASV_879
new_taxa..2...i..1.7..848	100	100	100	100	100	100	50	ASV_880
new_taxa..2...i..1.7..849	100	100	100	100	100	100	100	ASV_881
new_taxa..2...i..1.7..850	100	54	49	49	49	49	49	ASV_882
new_taxa..2...i..1.7..851	100	100	100	100	100	95	95	ASV_883
new_taxa..2...i..1.7..852	100	100	100	100	100	50	48	ASV_884
new_taxa..2...i..1.7..853	100	100	100	100	100	100	98	ASV_885
new_taxa..2...i..1.7..854	100	100	100	100	100	82	82	ASV_887
new_taxa..2...i..1.7..855	100	100	100	100	100	100	100	ASV_888
new_taxa..2...i..1.7..856	100	100	100	100	100	100	100	ASV_889
new_taxa..2...i..1.7..857	100	100	100	100	100	100	100	ASV_890
new_taxa..2...i..1.7..858	100	100	100	100	100	100	100	ASV_891
new_taxa..2...i..1.7..859	100	100	100	100	100	99	97	ASV_892
new_taxa..2...i..1.7..860	100	100	100	100	100	34	34	ASV_894
new_taxa..2...i..1.7..861	100	100	100	100	100	17	17	ASV_895
new_taxa..2...i..1.7..862	100	100	100	100	100	100	100	ASV_898
new_taxa..2...i..1.7..863	100	100	100	100	100	100	100	ASV_899
new_taxa..2...i..1.7..864	100	100	100	100	100	42	42	ASV_900
new_taxa..2...i..1.7..865	100	100	100	100	100	100	100	ASV_901
new_taxa..2...i..1.7..866	100	100	100	100	100	100	100	ASV_902
new_taxa..2...i..1.7..867	100	100	100	100	100	10	10	ASV_904
new_taxa..2...i..1.7..868	100	98	98	98	98	58	58	ASV_905
new_taxa..2...i..1.7..869	100	100	100	100	100	29	29	ASV_906
new_taxa..2...i..1.7..870	100	100	100	100	100	44	44	ASV_908
new_taxa..2...i..1.7..871	100	100	100	100	100	95	95	ASV_909
new_taxa..2...i..1.7..872	100	100	100	100	97	91	61	ASV_910
new_taxa..2...i..1.7..873	100	100	100	100	100	71	65	ASV_911
new_taxa..2...i..1.7..874	100	100	100	100	100	100	100	ASV_914
new_taxa..2...i..1.7..875	100	100	100	99	99	75	49	ASV_915
new_taxa..2...i..1.7..876	100	100	100	100	100	100	100	ASV_916
new_taxa..2...i..1.7..877	100	100	100	100	100	100	88	ASV_917
new_taxa..2...i..1.7..878	100	100	100	100	100	88	87	ASV_918
new_taxa..2...i..1.7..879	100	100	100	100	100	91	91	ASV_920
new_taxa..2...i..1.7..880	100	100	100	100	95	92	92	ASV_921
new_taxa..2...i..1.7..881	100	100	100	100	100	99	98	ASV_922
new_taxa..2...i..1.7..882	100	100	100	100	100	90	90	ASV_923
new_taxa..2...i..1.7..883	100	98	98	95	94	48	48	ASV_924
new_taxa..2...i..1.7..884	100	100	100	100	100	97	97	ASV_925
new_taxa..2...i..1.7..885	100	100	100	100	100	100	99	ASV_926
new_taxa..2...i..1.7..886	100	100	100	100	100	100	100	ASV_927
new_taxa..2...i..1.7..887	100	100	100	100	100	97	95	ASV_929
new_taxa..2...i..1.7..888	100	100	100	100	100	100	100	ASV_930
new_taxa..2...i..1.7..889	100	100	100	100	100	98	98	ASV_931
new_taxa..2...i..1.7..890	100	100	100	100	100	89	56	ASV_932
new_taxa..2...i..1.7..891	100	100	100	100	100	100	100	ASV_933
new_taxa..2...i..1.7..892	100	100	100	100	100	100	99	ASV_934
new_taxa..2...i..1.7..893	100	100	100	100	100	25	11	ASV_935
new_taxa..2...i..1.7..894	100	100	100	100	98	49	49	ASV_936
new_taxa..2...i..1.7..895	100	100	100	100	100	60	58	ASV_937
new_taxa..2...i..1.7..896	100	100	100	100	100	58	58	ASV_940
new_taxa..2...i..1.7..897	100	100	100	100	100	55	52	ASV_943
new_taxa..2...i..1.7..898	100	100	100	100	95	93	93	ASV_944
new_taxa..2...i..1.7..899	100	100	100	100	100	100	100	ASV_945
new_taxa..2...i..1.7..900	100	100	100	100	100	94	94	ASV_946
new_taxa..2...i..1.7..901	100	100	100	100	100	100	100	ASV_947
new_taxa..2...i..1.7..902	100	100	100	100	79	26	10	ASV_948
new_taxa..2...i..1.7..903	100	100	100	100	100	52	44	ASV_949
new_taxa..2...i..1.7..904	100	100	100	100	100	91	91	ASV_950
new_taxa..2...i..1.7..905	100	100	100	100	97	91	91	ASV_951
new_taxa..2...i..1.7..906	100	65	59	59	59	59	59	ASV_953
new_taxa..2...i..1.7..907	100	100	100	100	100	56	56	ASV_954
new_taxa..2...i..1.7..908	100	100	100	100	100	100	68	ASV_956
new_taxa..2...i..1.7..909	100	100	100	100	100	100	100	ASV_957
new_taxa..2...i..1.7..910	100	100	100	100	100	100	100	ASV_958
new_taxa..2...i..1.7..911	100	100	100	100	100	100	100	ASV_959
new_taxa..2...i..1.7..912	100	100	100	100	100	100	100	ASV_960
new_taxa..2...i..1.7..913	100	100	100	100	100	97	97	ASV_961
new_taxa..2...i..1.7..914	100	100	100	99	99	99	99	ASV_962
new_taxa..2...i..1.7..915	100	100	100	100	100	51	51	ASV_963
new_taxa..2...i..1.7..916	100	100	100	100	100	98	98	ASV_964
new_taxa..2...i..1.7..917	100	100	100	100	100	100	77	ASV_965
new_taxa..2...i..1.7..918	100	100	100	100	100	97	95	ASV_966
new_taxa..2...i..1.7..919	100	100	100	100	100	55	55	ASV_967
new_taxa..2...i..1.7..920	100	100	100	100	100	100	100	ASV_968
new_taxa..2...i..1.7..921	100	100	100	100	100	100	100	ASV_969
new_taxa..2...i..1.7..922	100	100	100	100	100	99	99	ASV_972
new_taxa..2...i..1.7..923	100	100	100	99	99	99	99	ASV_974
new_taxa..2...i..1.7..924	100	100	100	100	100	98	98	ASV_975
new_taxa..2...i..1.7..925	100	100	100	100	100	99	99	ASV_976
new_taxa..2...i..1.7..926	100	99	99	92	92	24	24	ASV_977
new_taxa..2...i..1.7..927	100	100	100	100	100	87	87	ASV_978
new_taxa..2...i..1.7..928	100	100	100	100	100	100	76	ASV_979
new_taxa..2...i..1.7..929	100	100	100	100	100	97	97	ASV_980
new_taxa..2...i..1.7..930	100	100	100	100	100	99	99	ASV_982
new_taxa..2...i..1.7..931	100	100	100	100	100	38	22	ASV_983
new_taxa..2...i..1.7..932	100	100	100	100	100	100	100	ASV_985
new_taxa..2...i..1.7..933	100	100	100	99	99	99	99	ASV_986
new_taxa..2...i..1.7..934	100	100	100	100	100	88	88	ASV_987
new_taxa..2...i..1.7..935	100	100	100	100	100	100	92	ASV_988
new_taxa..2...i..1.7..936	100	100	100	100	100	54	54	ASV_989
new_taxa..2...i..1.7..937	100	100	100	100	100	99	99	ASV_990
new_taxa..2...i..1.7..938	100	100	100	100	99	54	48	ASV_991
new_taxa..2...i..1.7..939	100	100	100	100	100	95	95	ASV_992
new_taxa..2...i..1.7..940	100	100	100	100	100	100	100	ASV_994
new_taxa..2...i..1.7..941	100	100	100	100	100	100	100	ASV_995
new_taxa..2...i..1.7..942	100	100	100	100	100	86	86	ASV_996
new_taxa..2...i..1.7..943	100	100	100	100	100	100	100	ASV_997
new_taxa..2...i..1.7..944	100	100	100	100	98	86	86	ASV_998
new_taxa..2...i..1.7..945	100	100	100	100	100	96	96	ASV_1000
new_taxa..2...i..1.7..946	100	100	100	100	100	78	53	ASV_1001
new_taxa..2...i..1.7..947	100	100	100	100	100	97	97	ASV_1002
new_taxa..2...i..1.7..948	100	100	100	100	100	8	8	ASV_1003
new_taxa..2...i..1.7..949	100	100	100	100	100	97	97	ASV_1004
new_taxa..2...i..1.7..950	100	100	100	100	100	100	70	ASV_1005
new_taxa..2...i..1.7..951	100	100	100	100	100	100	100	ASV_1006
new_taxa..2...i..1.7..952	100	100	100	100	100	54	54	ASV_1007
new_taxa..2...i..1.7..953	100	100	100	100	100	67	66	ASV_1008
new_taxa..2...i..1.7..954	100	100	100	100	100	100	28	ASV_1009
new_taxa..2...i..1.7..955	100	100	100	100	100	80	80	ASV_1010
new_taxa..2...i..1.7..956	100	100	100	100	100	94	77	ASV_1011
new_taxa..2...i..1.7..957	100	100	100	100	100	100	100	ASV_1012
new_taxa..2...i..1.7..958	100	100	100	100	100	97	95	ASV_1013
new_taxa..2...i..1.7..959	100	100	100	100	100	94	94	ASV_1015
new_taxa..2...i..1.7..960	100	100	100	100	100	85	77	ASV_1016
new_taxa..2...i..1.7..961	100	100	100	100	100	63	63	ASV_1018
new_taxa..2...i..1.7..962	100	100	100	100	100	100	66	ASV_1019
new_taxa..2...i..1.7..963	100	100	100	100	100	100	69	ASV_1020
new_taxa..2...i..1.7..964	100	100	100	100	100	77	77	ASV_1021
new_taxa..2...i..1.7..965	100	100	100	100	100	100	100	ASV_1023
new_taxa..2...i..1.7..966	100	100	100	100	100	99	86	ASV_1024
new_taxa..2...i..1.7..967	100	100	96	95	95	62	62	ASV_1025
new_taxa..2...i..1.7..968	100	100	100	100	100	100	64	ASV_1026
new_taxa..2...i..1.7..969	100	100	100	100	100	81	81	ASV_1027
new_taxa..2...i..1.7..970	100	100	100	100	100	100	48	ASV_1029
new_taxa..2...i..1.7..971	100	99	99	99	99	49	49	ASV_1030
new_taxa..2...i..1.7..972	100	100	100	100	100	94	61	ASV_1031
new_taxa..2...i..1.7..973	100	100	100	100	100	59	59	ASV_1032
new_taxa..2...i..1.7..974	100	100	100	100	100	62	62	ASV_1033
new_taxa..2...i..1.7..975	100	100	100	100	100	100	100	ASV_1034
new_taxa..2...i..1.7..976	100	100	100	100	100	100	100	ASV_1035
new_taxa..2...i..1.7..977	100	100	100	100	100	40	40	ASV_1036
new_taxa..2...i..1.7..978	100	100	100	100	100	44	44	ASV_1037
new_taxa..2...i..1.7..979	100	100	100	100	100	94	79	ASV_1038
new_taxa..2...i..1.7..980	100	100	100	100	99	99	70	ASV_1040
new_taxa..2...i..1.7..981	100	100	100	100	100	100	36	ASV_1041
new_taxa..2...i..1.7..982	100	100	100	100	100	100	70	ASV_1042
new_taxa..2...i..1.7..983	100	100	100	99	99	99	99	ASV_1043
new_taxa..2...i..1.7..984	100	100	100	100	100	28	28	ASV_1044
new_taxa..2...i..1.7..985	100	100	100	100	100	50	50	ASV_1045
new_taxa..2...i..1.7..986	100	100	100	100	100	100	100	ASV_1046
new_taxa..2...i..1.7..987	100	100	100	100	100	38	38	ASV_1047
new_taxa..2...i..1.7..988	100	100	100	100	100	100	100	ASV_1049
new_taxa..2...i..1.7..989	100	100	100	100	100	55	49	ASV_1050
new_taxa..2...i..1.7..990	100	100	100	100	100	100	100	ASV_1052
new_taxa..2...i..1.7..991	100	100	100	100	100	90	89	ASV_1053
new_taxa..2...i..1.7..992	100	100	100	100	100	75	75	ASV_1054
new_taxa..2...i..1.7..993	100	99	99	99	99	95	95	ASV_1055
new_taxa..2...i..1.7..994	100	100	100	100	94	94	82	ASV_1056
new_taxa..2...i..1.7..995	100	100	100	100	100	67	41	ASV_1057
new_taxa..2...i..1.7..996	100	100	100	100	100	97	97	ASV_1058
new_taxa..2...i..1.7..997	100	100	100	100	100	100	89	ASV_1059
new_taxa..2...i..1.7..998	100	100	100	100	100	100	100	ASV_1060
new_taxa..2...i..1.7..999	100	100	100	100	100	100	100	ASV_1061
new_taxa..2...i..1.7..1000	100	100	100	100	100	66	66	ASV_1062
new_taxa..2...i..1.7..1001	100	100	100	100	100	100	100	ASV_1063
new_taxa..2...i..1.7..1002	100	100	100	100	100	100	89	ASV_1065
new_taxa..2...i..1.7..1003	100	100	100	100	100	60	53	ASV_1066
new_taxa..2...i..1.7..1004	100	100	100	100	100	100	66	ASV_1067
new_taxa..2...i..1.7..1005	100	100	100	100	100	78	78	ASV_1069
new_taxa..2...i..1.7..1006	100	100	100	100	100	58	53	ASV_1070
new_taxa..2...i..1.7..1007	100	100	100	100	100	34	34	ASV_1071
new_taxa..2...i..1.7..1008	100	100	100	100	100	100	100	ASV_1072
new_taxa..2...i..1.7..1009	100	100	100	100	99	99	99	ASV_1073
new_taxa..2...i..1.7..1010	100	100	100	100	100	100	76	ASV_1074
new_taxa..2...i..1.7..1011	100	100	100	100	100	100	100	ASV_1075
new_taxa..2...i..1.7..1012	100	100	100	100	100	100	100	ASV_1076
new_taxa..2...i..1.7..1013	100	100	100	100	100	100	99	ASV_1077
new_taxa..2...i..1.7..1014	100	100	100	100	100	100	77	ASV_1078
new_taxa..2...i..1.7..1015	100	100	100	100	100	75	74	ASV_1079
new_taxa..2...i..1.7..1016	100	100	100	100	99	39	39	ASV_1080
new_taxa..2...i..1.7..1017	100	100	100	100	100	77	77	ASV_1081
new_taxa..2...i..1.7..1018	100	100	100	100	100	44	44	ASV_1083
new_taxa..2...i..1.7..1019	100	97	97	97	93	56	55	ASV_1084
new_taxa..2...i..1.7..1020	100	100	100	100	100	78	78	ASV_1086
new_taxa..2...i..1.7..1021	100	100	100	100	100	93	92	ASV_1087
new_taxa..2...i..1.7..1022	100	100	100	100	100	73	73	ASV_1089
new_taxa..2...i..1.7..1023	100	100	100	100	100	96	90	ASV_1090
new_taxa..2...i..1.7..1024	100	100	100	100	100	71	62	ASV_1091
new_taxa..2...i..1.7..1025	100	100	100	100	100	100	100	ASV_1092
new_taxa..2...i..1.7..1026	100	100	100	100	100	17	17	ASV_1093
new_taxa..2...i..1.7..1027	100	100	100	100	100	100	100	ASV_1095
new_taxa..2...i..1.7..1028	100	100	100	100	100	60	60	ASV_1096
new_taxa..2...i..1.7..1029	100	100	100	100	100	61	61	ASV_1097
new_taxa..2...i..1.7..1030	100	100	100	100	100	100	62	ASV_1098
new_taxa..2...i..1.7..1031	100	100	100	100	100	89	89	ASV_1099
new_taxa..2...i..1.7..1032	100	100	100	100	100	100	79	ASV_1100
new_taxa..2...i..1.7..1033	100	100	100	99	99	98	98	ASV_1101
new_taxa..2...i..1.7..1034	100	100	100	100	100	85	85	ASV_1102
new_taxa..2...i..1.7..1035	100	100	100	100	100	99	99	ASV_1105
new_taxa..2...i..1.7..1036	100	100	100	100	100	100	100	ASV_1106
new_taxa..2...i..1.7..1037	100	100	100	100	100	100	100	ASV_1107
new_taxa..2...i..1.7..1038	100	100	100	100	100	88	88	ASV_1108
new_taxa..2...i..1.7..1039	100	100	100	100	100	100	53	ASV_1111
new_taxa..2...i..1.7..1040	100	100	100	100	100	30	30	ASV_1112
new_taxa..2...i..1.7..1041	100	100	100	100	100	100	100	ASV_1113
new_taxa..2...i..1.7..1042	100	100	100	100	100	100	100	ASV_1114
new_taxa..2...i..1.7..1043	100	100	100	100	100	96	90	ASV_1115
new_taxa..2...i..1.7..1044	100	100	100	100	100	84	61	ASV_1116
new_taxa..2...i..1.7..1045	100	100	100	100	100	92	92	ASV_1117
new_taxa..2...i..1.7..1046	100	100	100	100	100	73	73	ASV_1119
new_taxa..2...i..1.7..1047	100	100	100	100	100	100	49	ASV_1120
new_taxa..2...i..1.7..1048	100	100	100	100	100	100	66	ASV_1121
new_taxa..2...i..1.7..1049	100	100	100	100	100	100	100	ASV_1122
new_taxa..2...i..1.7..1050	100	100	100	100	100	100	20	ASV_1123
new_taxa..2...i..1.7..1051	100	100	100	100	100	62	62	ASV_1124
new_taxa..2...i..1.7..1052	100	100	100	100	100	65	65	ASV_1125
new_taxa..2...i..1.7..1053	100	100	100	100	100	100	67	ASV_1128
new_taxa..2...i..1.7..1054	100	100	100	100	100	100	100	ASV_1130
new_taxa..2...i..1.7..1055	100	100	100	100	100	71	71	ASV_1131
new_taxa..2...i..1.7..1056	100	100	100	100	100	97	97	ASV_1134
new_taxa..2...i..1.7..1057	100	100	100	100	100	100	100	ASV_1135
new_taxa..2...i..1.7..1058	100	100	100	100	100	100	98	ASV_1136
new_taxa..2...i..1.7..1059	100	100	100	100	100	100	99	ASV_1138
new_taxa..2...i..1.7..1060	100	99	99	99	99	95	95	ASV_1139
new_taxa..2...i..1.7..1061	100	100	100	100	100	99	99	ASV_1140
new_taxa..2...i..1.7..1062	100	100	100	100	100	95	88	ASV_1141
new_taxa..2...i..1.7..1063	100	100	100	100	100	100	89	ASV_1142
new_taxa..2...i..1.7..1064	100	100	100	100	100	9	9	ASV_1144
new_taxa..2...i..1.7..1065	100	100	100	100	100	98	98	ASV_1145
new_taxa..2...i..1.7..1066	100	100	100	100	100	78	78	ASV_1146
new_taxa..2...i..1.7..1067	100	100	100	100	100	96	96	ASV_1147
new_taxa..2...i..1.7..1068	100	100	100	100	100	100	100	ASV_1148
new_taxa..2...i..1.7..1069	100	100	100	100	100	100	100	ASV_1150
new_taxa..2...i..1.7..1070	100	100	100	100	100	100	100	ASV_1151
new_taxa..2...i..1.7..1071	100	100	100	100	100	75	75	ASV_1152
new_taxa..2...i..1.7..1072	100	100	100	100	100	100	100	ASV_1153
new_taxa..2...i..1.7..1073	100	100	100	100	100	91	86	ASV_1154
new_taxa..2...i..1.7..1074	100	100	100	100	100	100	100	ASV_1155
new_taxa..2...i..1.7..1075	100	100	100	100	100	58	58	ASV_1156
new_taxa..2...i..1.7..1076	100	100	100	100	100	61	61	ASV_1157
new_taxa..2...i..1.7..1077	100	100	100	100	100	94	92	ASV_1158
new_taxa..2...i..1.7..1078	100	100	100	100	100	86	86	ASV_1159
new_taxa..2...i..1.7..1079	100	100	100	100	100	99	99	ASV_1160
new_taxa..2...i..1.7..1080	100	100	100	100	100	99	99	ASV_1161
new_taxa..2...i..1.7..1081	100	100	100	100	100	97	97	ASV_1162
new_taxa..2...i..1.7..1082	100	99	98	98	98	15	15	ASV_1165
new_taxa..2...i..1.7..1083	100	99	99	95	95	91	91	ASV_1166
new_taxa..2...i..1.7..1084	100	100	100	100	100	44	44	ASV_1169
new_taxa..2...i..1.7..1085	100	100	100	100	100	73	73	ASV_1170
new_taxa..2...i..1.7..1086	100	100	100	100	100	20	20	ASV_1171
new_taxa..2...i..1.7..1087	100	100	100	100	100	100	91	ASV_1172
new_taxa..2...i..1.7..1088	100	99	99	99	99	73	72	ASV_1173
new_taxa..2...i..1.7..1089	100	100	100	100	100	98	82	ASV_1174
new_taxa..2...i..1.7..1090	100	100	100	100	100	100	100	ASV_1177
new_taxa..2...i..1.7..1091	100	100	100	100	100	63	63	ASV_1178
new_taxa..2...i..1.7..1092	100	100	100	100	100	98	98	ASV_1179
new_taxa..2...i..1.7..1093	100	100	100	100	99	99	99	ASV_1180
new_taxa..2...i..1.7..1094	100	100	100	100	100	28	28	ASV_1181
new_taxa..2...i..1.7..1095	100	100	100	100	100	100	100	ASV_1182
new_taxa..2...i..1.7..1096	100	100	100	99	91	89	89	ASV_1183
new_taxa..2...i..1.7..1097	100	100	100	100	100	49	49	ASV_1184
new_taxa..2...i..1.7..1098	100	100	100	100	100	100	100	ASV_1185
new_taxa..2...i..1.7..1099	100	100	100	100	100	43	43	ASV_1186
new_taxa..2...i..1.7..1100	100	100	100	100	100	100	96	ASV_1189
new_taxa..2...i..1.7..1101	100	99	99	99	99	78	42	ASV_1190
new_taxa..2...i..1.7..1102	100	100	100	100	100	100	68	ASV_1192
new_taxa..2...i..1.7..1103	100	100	100	100	100	100	100	ASV_1193
new_taxa..2...i..1.7..1104	100	89	89	89	89	39	37	ASV_1194
new_taxa..2...i..1.7..1105	100	100	100	99	99	99	99	ASV_1195
new_taxa..2...i..1.7..1106	100	100	100	100	100	100	100	ASV_1196
new_taxa..2...i..1.7..1107	100	100	100	100	100	87	87	ASV_1198
new_taxa..2...i..1.7..1108	100	100	100	100	100	100	100	ASV_1199
new_taxa..2...i..1.7..1109	100	100	100	100	100	80	43	ASV_1200
new_taxa..2...i..1.7..1110	100	100	100	100	100	100	100	ASV_1201
new_taxa..2...i..1.7..1111	100	100	100	100	100	94	94	ASV_1203
new_taxa..2...i..1.7..1112	100	100	100	100	100	100	100	ASV_1204
new_taxa..2...i..1.7..1113	100	100	100	100	100	100	100	ASV_1205
new_taxa..2...i..1.7..1114	100	100	100	100	99	99	99	ASV_1207
new_taxa..2...i..1.7..1115	100	100	100	100	100	100	100	ASV_1209
new_taxa..2...i..1.7..1116	100	100	100	100	100	72	72	ASV_1214
new_taxa..2...i..1.7..1117	100	100	100	100	100	36	36	ASV_1215
new_taxa..2...i..1.7..1118	100	100	100	100	100	32	27	ASV_1216
new_taxa..2...i..1.7..1119	100	100	100	100	100	100	100	ASV_1217
new_taxa..2...i..1.7..1120	100	100	100	99	99	99	49	ASV_1220
new_taxa..2...i..1.7..1121	100	100	100	100	100	100	100	ASV_1221
new_taxa..2...i..1.7..1122	100	100	100	95	95	95	95	ASV_1222
new_taxa..2...i..1.7..1123	100	98	98	73	56	56	56	ASV_1223
new_taxa..2...i..1.7..1124	100	100	100	100	100	100	100	ASV_1224
new_taxa..2...i..1.7..1125	100	100	100	100	100	54	54	ASV_1225
new_taxa..2...i..1.7..1126	100	100	100	100	99	88	88	ASV_1226
new_taxa..2...i..1.7..1127	45	9	8	8	8	3	1	ASV_1227
new_taxa..2...i..1.7..1128	100	100	100	100	100	73	73	ASV_1228
new_taxa..2...i..1.7..1129	100	100	100	100	100	100	71	ASV_1229
new_taxa..2...i..1.7..1130	100	100	100	100	100	82	80	ASV_1230
new_taxa..2...i..1.7..1131	100	100	100	100	100	98	91	ASV_1232
new_taxa..2...i..1.7..1132	100	97	97	97	97	73	71	ASV_1233
new_taxa..2...i..1.7..1133	100	100	100	100	100	100	100	ASV_1234
new_taxa..2...i..1.7..1134	100	100	100	100	100	76	59	ASV_1236
new_taxa..2...i..1.7..1135	100	100	100	100	100	41	40	ASV_1238
new_taxa..2...i..1.7..1136	100	100	100	100	100	98	98	ASV_1239
new_taxa..2...i..1.7..1137	100	100	100	100	100	100	100	ASV_1240
new_taxa..2...i..1.7..1138	100	100	100	100	100	100	100	ASV_1241
new_taxa..2...i..1.7..1139	100	100	100	100	100	97	79	ASV_1242
new_taxa..2...i..1.7..1140	100	100	100	100	100	38	38	ASV_1243
new_taxa..2...i..1.7..1141	100	100	100	100	99	99	99	ASV_1244
new_taxa..2...i..1.7..1142	100	100	100	100	100	100	100	ASV_1245
new_taxa..2...i..1.7..1143	100	99	99	99	99	33	33	ASV_1246
new_taxa..2...i..1.7..1144	100	100	100	100	100	68	67	ASV_1247
new_taxa..2...i..1.7..1145	100	100	100	100	100	97	97	ASV_1248
new_taxa..2...i..1.7..1146	100	100	100	100	100	100	60	ASV_1250
new_taxa..2...i..1.7..1147	100	100	100	100	100	100	97	ASV_1252
new_taxa..2...i..1.7..1148	100	100	100	100	100	51	51	ASV_1253
new_taxa..2...i..1.7..1149	100	99	99	99	99	99	99	ASV_1255
new_taxa..2...i..1.7..1150	100	100	100	100	100	98	98	ASV_1256
new_taxa..2...i..1.7..1151	100	100	100	100	100	63	63	ASV_1257
